query_id,batch_index,candidate_count,unique_score_count,all_candidates_tied,scores,candidate_page_ids,cache_hit_this_run,prompt_tokens,completion_tokens
S004-Q066,4,5,5,False,"[90.0, 85.0, 70.0, 75.0, 95.0]","[""32502b7b-9913-5e52-ba96-42d70a980a75"", ""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"", ""dad4c589-bd44-5d61-917f-9435b971db4d"", ""e170d165-c266-54ae-b2e5-43779070a30c"", ""2c5547ce-bd04-536c-8b2d-e09ae5633e53""]",True,2115,215
S004-Q070,1,5,5,False,"[95.0, 80.0, 70.0, 75.0, 85.0]","[""878d53f1-01f1-5c71-a049-a27cb9acec6e"", ""28de896e-9356-58a4-a8c5-c3efe7770f57"", ""cdfd9333-0291-5cf2-967a-cfe6225d31dd"", ""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"", ""08c5243c-c754-5bb1-b020-dfbf21f542d7""]",True,2279,219
S004-Q070,2,5,5,False,"[95.0, 90.0, 70.0, 75.0, 65.0]","[""ca05266e-320c-5081-9d2d-f7c8689c58a9"", ""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"", ""efa76ffd-7a27-50b3-8489-bff781ea4539"", ""703822a7-ed06-55d2-95de-006ba6203852"", ""eb607785-8419-555e-97f7-b48909bc0999""]",True,2406,210
S004-Q070,3,5,5,False,"[90.0, 85.0, 80.0, 75.0, 70.0]","[""9756fdab-cc22-5044-93e9-7c352de5e971"", ""52990abe-a81c-5937-b506-8a88315cc3c0"", ""f449c10f-e5cc-5ada-991b-d8e89ed724d4"", ""bead4a59-825d-5fae-97c6-57173fa22a57"", ""5de53dda-376b-5b7c-9542-821346ec2c03""]",True,2219,214
S004-Q070,4,5,5,False,"[90.0, 95.0, 70.0, 85.0, 80.0]","[""1e8809d9-9426-51b9-9e17-039093174440"", ""ecd585a8-ccb9-5777-865a-fb20a6358a88"", ""af2f12c2-5599-5bb2-a024-327fc47109bd"", ""c61777d3-f94f-5655-9b6b-9d6cdc28c303"", ""70928294-03f0-58fc-a035-7ff125da827a""]",True,2357,213
S005-Q007,1,3,3,False,"[90.0, 85.0, 80.0]","[""10569cae-16c7-5568-ba6d-1657af10cab8"", ""73dd18d4-5dac-5f27-ac96-83de10de4633"", ""c3bd2186-8e7b-582d-a301-28889918dae5""]",True,1498,132
S005-Q011,1,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""c3bd2186-8e7b-582d-a301-28889918dae5"", ""9c806b54-004f-57bf-8755-c4a0eebd929e"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""10569cae-16c7-5568-ba6d-1657af10cab8"", ""0f0a94a4-60b1-5d92-acc2-6d32b6479cc9""]",True,2430,220
S005-Q011,2,2,2,False,"[95.0, 90.0]","[""03c1ad0a-b53e-556e-a84e-489e1333b34f"", ""73dd18d4-5dac-5f27-ac96-83de10de4633""]",True,1135,92
S005-Q013,1,5,5,False,"[100.0, 80.0, 90.0, 70.0, 85.0]","[""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""99505de4-75be-5000-9569-861beeedb502"", ""0f0a94a4-60b1-5d92-acc2-6d32b6479cc9"", ""c64751d6-21c8-5c09-87da-48f940293661"", ""10569cae-16c7-5568-ba6d-1657af10cab8""]",True,2455,216
S005-Q013,2,4,1,True,"[100.0, 100.0, 100.0, 100.0]","[""c3bd2186-8e7b-582d-a301-28889918dae5"", ""03c1ad0a-b53e-556e-a84e-489e1333b34f"", ""9c806b54-004f-57bf-8755-c4a0eebd929e"", ""73dd18d4-5dac-5f27-ac96-83de10de4633""]",True,1965,175
S005-Q014,1,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""c9df831e-8129-54b6-ae61-1696a98bc2eb"", ""9c806b54-004f-57bf-8755-c4a0eebd929e"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""c64751d6-21c8-5c09-87da-48f940293661"", ""0f0a94a4-60b1-5d92-acc2-6d32b6479cc9""]",True,2510,221
S005-Q014,2,5,1,True,"[0.0, 0.0, 0.0, 0.0, 0.0]","[""10569cae-16c7-5568-ba6d-1657af10cab8"", ""99505de4-75be-5000-9569-861beeedb502"", ""c3bd2186-8e7b-582d-a301-28889918dae5"", ""73dd18d4-5dac-5f27-ac96-83de10de4633"", ""03c1ad0a-b53e-556e-a84e-489e1333b34f""]",True,2342,212
S005-Q021,1,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""9c806b54-004f-57bf-8755-c4a0eebd929e"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"", ""5095d8f5-e975-5011-976e-e587c31560f2"", ""53df8e4e-eaee-52cb-b98e-f8b807d39632""]",True,2140,217
S005-Q021,2,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""99505de4-75be-5000-9569-861beeedb502"", ""c64751d6-21c8-5c09-87da-48f940293661"", ""10569cae-16c7-5568-ba6d-1657af10cab8"", ""8f6e0be2-3e8c-518c-828b-4c8164c6b2dc"", ""03c1ad0a-b53e-556e-a84e-489e1333b34f""]",True,2304,218
S005-Q021,3,5,5,False,"[90.0, 85.0, 70.0, 60.0, 95.0]","[""c9df831e-8129-54b6-ae61-1696a98bc2eb"", ""73dd18d4-5dac-5f27-ac96-83de10de4633"", ""7deccc74-43c7-57e9-a025-7c777ca76e41"", ""bcb24496-086a-528b-a09e-86bae79fa560"", ""0f0a94a4-60b1-5d92-acc2-6d32b6479cc9""]",True,2165,218
S005-Q021,4,2,2,False,"[90.0, 85.0]","[""bc4d1854-30aa-5335-9da4-5a3c0b433247"", ""c3bd2186-8e7b-582d-a301-28889918dae5""]",True,1095,93
S005-Q022,1,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""8f6e0be2-3e8c-518c-828b-4c8164c6b2dc"", ""53df8e4e-eaee-52cb-b98e-f8b807d39632"", ""7deccc74-43c7-57e9-a025-7c777ca76e41"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""03c1ad0a-b53e-556e-a84e-489e1333b34f""]",True,2100,221
S005-Q022,2,5,2,False,"[100.0, 30.0, 30.0, 100.0, 30.0]","[""c64751d6-21c8-5c09-87da-48f940293661"", ""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"", ""5095d8f5-e975-5011-976e-e587c31560f2"", ""99505de4-75be-5000-9569-861beeedb502"", ""c9df831e-8129-54b6-ae61-1696a98bc2eb""]",True,2229,214
S005-Q022,3,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""bcb24496-086a-528b-a09e-86bae79fa560"", ""9c806b54-004f-57bf-8755-c4a0eebd929e"", ""bc4d1854-30aa-5335-9da4-5a3c0b433247"", ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"", ""10569cae-16c7-5568-ba6d-1657af10cab8""]",True,2201,215
S005-Q022,4,3,3,False,"[95.0, 90.0, 85.0]","[""73dd18d4-5dac-5f27-ac96-83de10de4633"", ""c3bd2186-8e7b-582d-a301-28889918dae5"", ""0f0a94a4-60b1-5d92-acc2-6d32b6479cc9""]",True,1539,137
S005-Q026,1,5,5,False,"[90.0, 85.0, 95.0, 70.0, 65.0]","[""8f6e0be2-3e8c-518c-828b-4c8164c6b2dc"", ""53df8e4e-eaee-52cb-b98e-f8b807d39632"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""5095d8f5-e975-5011-976e-e587c31560f2"", ""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5""]",True,2036,222
S005-Q026,2,5,5,False,"[90.0, 85.0, 80.0, 95.0, 70.0]","[""52d2178b-fbd4-5b25-82b4-175c47809c44"", ""7deccc74-43c7-57e9-a025-7c777ca76e41"", ""9c806b54-004f-57bf-8755-c4a0eebd929e"", ""102b7fa7-9564-5e73-98e7-41fde776fa99"", ""daf8b285-37ac-5e07-a640-74fc9322fe21""]",True,2164,216
S005-Q026,3,5,5,False,"[30.0, 25.0, 20.0, 85.0, 70.0]","[""c64751d6-21c8-5c09-87da-48f940293661"", ""c9df831e-8129-54b6-ae61-1696a98bc2eb"", ""bcb24496-086a-528b-a09e-86bae79fa560"", ""41c34f0d-b300-523a-8d73-249c1590adcb"", ""10569cae-16c7-5568-ba6d-1657af10cab8""]",True,2298,213
S005-Q026,4,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""99505de4-75be-5000-9569-861beeedb502"", ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"", ""03c1ad0a-b53e-556e-a84e-489e1333b34f"", ""bc4d1854-30aa-5335-9da4-5a3c0b433247"", ""0f0a94a4-60b1-5d92-acc2-6d32b6479cc9""]",True,2369,219
S005-Q028,1,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"", ""53df8e4e-eaee-52cb-b98e-f8b807d39632"", ""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"", ""5095d8f5-e975-5011-976e-e587c31560f2"", ""c9df831e-8129-54b6-ae61-1696a98bc2eb""]",True,2144,219
S005-Q028,2,5,5,False,"[30.0, 90.0, 70.0, 60.0, 85.0]","[""8f6e0be2-3e8c-518c-828b-4c8164c6b2dc"", ""daf8b285-37ac-5e07-a640-74fc9322fe21"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""52d2178b-fbd4-5b25-82b4-175c47809c44"", ""c16509f9-dd00-5e11-9acf-ecc8f08ad424""]",True,2234,220
S005-Q028,3,5,5,False,"[90.0, 85.0, 80.0, 75.0, 70.0]","[""99505de4-75be-5000-9569-861beeedb502"", ""bc4d1854-30aa-5335-9da4-5a3c0b433247"", ""102b7fa7-9564-5e73-98e7-41fde776fa99"", ""10569cae-16c7-5568-ba6d-1657af10cab8"", ""7deccc74-43c7-57e9-a025-7c777ca76e41""]",True,2163,214
S005-Q028,4,5,5,False,"[90.0, 85.0, 80.0, 75.0, 70.0]","[""c64751d6-21c8-5c09-87da-48f940293661"", ""9c806b54-004f-57bf-8755-c4a0eebd929e"", ""832ae479-4eb3-56ae-a971-8428404182ba"", ""41c34f0d-b300-523a-8d73-249c1590adcb"", ""0f0a94a4-60b1-5d92-acc2-6d32b6479cc9""]",True,2482,216
S005-Q033,1,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"", ""52954b6d-4823-5e0a-955d-8a3b24df0a30"", ""9c806b54-004f-57bf-8755-c4a0eebd929e"", ""8f6e0be2-3e8c-518c-828b-4c8164c6b2dc"", ""53df8e4e-eaee-52cb-b98e-f8b807d39632""]",True,2153,227
S005-Q033,2,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""52d2178b-fbd4-5b25-82b4-175c47809c44"", ""fc11c23b-bc92-5e76-ab30-3e7331311d80"", ""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""5095d8f5-e975-5011-976e-e587c31560f2""]",True,2163,218
S005-Q033,3,5,1,True,"[0.0, 0.0, 0.0, 0.0, 0.0]","[""0696cb56-7c79-5b0c-a622-946183879836"", ""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"", ""832ae479-4eb3-56ae-a971-8428404182ba"", ""daf8b285-37ac-5e07-a640-74fc9322fe21"", ""c9df831e-8129-54b6-ae61-1696a98bc2eb""]",True,2253,211
S005-Q033,4,5,1,True,"[0.0, 0.0, 0.0, 0.0, 0.0]","[""7deccc74-43c7-57e9-a025-7c777ca76e41"", ""c64751d6-21c8-5c09-87da-48f940293661"", ""102b7fa7-9564-5e73-98e7-41fde776fa99"", ""9dd65141-00b2-5e5e-9c04-95ba6d5fd817"", ""c16509f9-dd00-5e11-9acf-ecc8f08ad424""]",True,2052,218
S005-Q035,1,5,5,False,"[90.0, 95.0, 85.0, 80.0, 75.0]","[""732883c4-52c5-5873-9860-1dbf08bbbe86"", ""9c806b54-004f-57bf-8755-c4a0eebd929e"", ""8f6e0be2-3e8c-518c-828b-4c8164c6b2dc"", ""52d2178b-fbd4-5b25-82b4-175c47809c44"", ""52954b6d-4823-5e0a-955d-8a3b24df0a30""]",True,2150,226
S005-Q035,2,5,5,False,"[90.0, 85.0, 80.0, 95.0, 88.0]","[""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"", ""fc11c23b-bc92-5e76-ab30-3e7331311d80"", ""53df8e4e-eaee-52cb-b98e-f8b807d39632"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""7c3c5f07-e810-5c5d-9aaf-d8bb716acf5c""]",True,2063,222
S005-Q035,3,5,4,False,"[100.0, 80.0, 90.0, 90.0, 95.0]","[""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"", ""bcb24496-086a-528b-a09e-86bae79fa560"", ""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"", ""5095d8f5-e975-5011-976e-e587c31560f2"", ""832ae479-4eb3-56ae-a971-8428404182ba""]",True,2098,212
S005-Q035,4,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""0696cb56-7c79-5b0c-a622-946183879836"", ""c64751d6-21c8-5c09-87da-48f940293661"", ""9dd65141-00b2-5e5e-9c04-95ba6d5fd817"", ""7deccc74-43c7-57e9-a025-7c777ca76e41"", ""102b7fa7-9564-5e73-98e7-41fde776fa99""]",True,2104,216
S005-Q039,1,5,5,False,"[90.0, 85.0, 80.0, 75.0, 70.0]","[""732883c4-52c5-5873-9860-1dbf08bbbe86"", ""3dbf1d5d-2b5b-5024-aede-0c998a2d60d1"", ""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"", ""53df8e4e-eaee-52cb-b98e-f8b807d39632"", ""c16509f9-dd00-5e11-9acf-ecc8f08ad424""]",True,1939,222
S005-Q039,2,5,5,False,"[90.0, 85.0, 80.0, 75.0, 70.0]","[""9c806b54-004f-57bf-8755-c4a0eebd929e"", ""ca99e6fd-4ea1-5725-aabc-835d1eb65f29"", ""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"", ""a9136ff5-7fca-58fe-8907-08b361042647"", ""daf8b285-37ac-5e07-a640-74fc9322fe21""]",True,2191,216
S005-Q039,3,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""52954b6d-4823-5e0a-955d-8a3b24df0a30"", ""c9df831e-8129-54b6-ae61-1696a98bc2eb"", ""7c3c5f07-e810-5c5d-9aaf-d8bb716acf5c"", ""0696cb56-7c79-5b0c-a622-946183879836"", ""fc11c23b-bc92-5e76-ab30-3e7331311d80""]",True,2134,221
S005-Q039,4,5,1,True,"[0.0, 0.0, 0.0, 0.0, 0.0]","[""5095d8f5-e975-5011-976e-e587c31560f2"", ""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"", ""52d2178b-fbd4-5b25-82b4-175c47809c44"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""8f6e0be2-3e8c-518c-828b-4c8164c6b2dc""]",True,2256,222
S005-Q044,1,5,4,False,"[90.0, 70.0, 60.0, 60.0, 95.0]","[""009ec1d2-83f6-5755-bd7a-e5a92eda1890"", ""ba6febed-3d41-5782-a6a3-193458e4061f"", ""732883c4-52c5-5873-9860-1dbf08bbbe86"", ""7c3c5f07-e810-5c5d-9aaf-d8bb716acf5c"", ""c64751d6-21c8-5c09-87da-48f940293661""]",True,2342,220
S005-Q044,2,5,5,False,"[70.0, 85.0, 80.0, 90.0, 95.0]","[""52954b6d-4823-5e0a-955d-8a3b24df0a30"", ""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"", ""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"", ""0696cb56-7c79-5b0c-a622-946183879836"", ""19b9c9f1-754d-5322-831d-a2b5bbc632f9""]",True,2186,225
S005-Q044,3,5,4,False,"[60.0, 90.0, 70.0, 50.0, 50.0]","[""53df8e4e-eaee-52cb-b98e-f8b807d39632"", ""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"", ""9c806b54-004f-57bf-8755-c4a0eebd929e"", ""daf8b285-37ac-5e07-a640-74fc9322fe21"", ""5095d8f5-e975-5011-976e-e587c31560f2""]",True,2166,215
S005-Q044,4,5,5,False,"[90.0, 85.0, 95.0, 80.0, 88.0]","[""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""52d2178b-fbd4-5b25-82b4-175c47809c44"", ""3dbf1d5d-2b5b-5024-aede-0c998a2d60d1"", ""99505de4-75be-5000-9569-861beeedb502""]",True,2389,220
S005-Q049,1,5,4,False,"[90.0, 90.0, 70.0, 85.0, 80.0]","[""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"", ""21131242-a214-57ce-841f-d10c8cbb805e"", ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"", ""daf8b285-37ac-5e07-a640-74fc9322fe21"", ""99505de4-75be-5000-9569-861beeedb502""]",True,2157,210
S005-Q049,2,5,5,False,"[90.0, 85.0, 95.0, 80.0, 75.0]","[""c50cce28-4618-514d-bc83-20a57b6f5562"", ""ba6febed-3d41-5782-a6a3-193458e4061f"", ""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"", ""732883c4-52c5-5873-9860-1dbf08bbbe86"", ""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326""]",True,2383,222
S005-Q049,3,5,5,False,"[90.0, 85.0, 80.0, 75.0, 70.0]","[""52954b6d-4823-5e0a-955d-8a3b24df0a30"", ""0696cb56-7c79-5b0c-a622-946183879836"", ""19b9c9f1-754d-5322-831d-a2b5bbc632f9"", ""7c3c5f07-e810-5c5d-9aaf-d8bb716acf5c"", ""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5""]",True,2185,225
S005-Q049,4,5,5,False,"[90.0, 85.0, 80.0, 75.0, 70.0]","[""c64751d6-21c8-5c09-87da-48f940293661"", ""5095d8f5-e975-5011-976e-e587c31560f2"", ""c9df831e-8129-54b6-ae61-1696a98bc2eb"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""96f6fc31-cee5-5637-a13f-b2ae146c58b7""]",True,2418,214
S005-Q052,1,5,4,False,"[100.0, 90.0, 95.0, 85.0, 95.0]","[""009ec1d2-83f6-5755-bd7a-e5a92eda1890"", ""732883c4-52c5-5873-9860-1dbf08bbbe86"", ""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"", ""ba6febed-3d41-5782-a6a3-193458e4061f"", ""9c806b54-004f-57bf-8755-c4a0eebd929e""]",True,2503,220
S005-Q052,2,5,5,False,"[90.0, 85.0, 80.0, 75.0, 95.0]","[""3dbf1d5d-2b5b-5024-aede-0c998a2d60d1"", ""8f6e0be2-3e8c-518c-828b-4c8164c6b2dc"", ""7c3c5f07-e810-5c5d-9aaf-d8bb716acf5c"", ""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"", ""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e""]",True,2044,234
S005-Q052,3,5,5,False,"[90.0, 85.0, 95.0, 80.0, 75.0]","[""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"", ""53df8e4e-eaee-52cb-b98e-f8b807d39632"", ""0696cb56-7c79-5b0c-a622-946183879836"", ""ca99e6fd-4ea1-5725-aabc-835d1eb65f29"", ""07ff92b5-e2bb-554e-a0b7-489b7cb6bca5""]",True,1989,216
S005-Q052,4,5,5,False,"[90.0, 85.0, 88.0, 92.0, 80.0]","[""a9136ff5-7fca-58fe-8907-08b361042647"", ""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"", ""52954b6d-4823-5e0a-955d-8a3b24df0a30"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f"", ""5095d8f5-e975-5011-976e-e587c31560f2""]",True,2033,220
S005-Q055,1,5,5,False,"[100.0, 90.0, 85.0, 95.0, 80.0]","[""ba6febed-3d41-5782-a6a3-193458e4061f"", ""52954b6d-4823-5e0a-955d-8a3b24df0a30"", ""10de88b7-6d28-5774-a1e3-92fc8ad6843a"", ""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"", ""53df8e4e-eaee-52cb-b98e-f8b807d39632""]",True,2264,223
S005-Q055,2,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""5095d8f5-e975-5011-976e-e587c31560f2"", ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"", ""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"", ""3dbf1d5d-2b5b-5024-aede-0c998a2d60d1"", ""daf8b285-37ac-5e07-a640-74fc9322fe21""]",True,1980,223
S005-Q055,3,5,5,False,"[90.0, 85.0, 70.0, 80.0, 75.0]","[""8f6e0be2-3e8c-518c-828b-4c8164c6b2dc"", ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"", ""732883c4-52c5-5873-9860-1dbf08bbbe86"", ""749bba84-be69-55e2-98a1-a9617e473fb0"", ""d0b649b9-d683-5ad9-a5a6-64c75b0bc996""]",True,2199,221
S005-Q055,4,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"", ""c9df831e-8129-54b6-ae61-1696a98bc2eb"", ""fc11c23b-bc92-5e76-ab30-3e7331311d80"", ""21131242-a214-57ce-841f-d10c8cbb805e"", ""c16509f9-dd00-5e11-9acf-ecc8f08ad424""]",True,2070,216
S005-Q056,1,5,1,True,"[100.0, 100.0, 100.0, 100.0, 100.0]","[""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"", ""07ff92b5-e2bb-554e-a0b7-489b7cb6bca5"", ""52d2178b-fbd4-5b25-82b4-175c47809c44"", ""53df8e4e-eaee-52cb-b98e-f8b807d39632"", ""bcb24496-086a-528b-a09e-86bae79fa560""]",True,1990,218
S005-Q056,2,5,5,False,"[90.0, 85.0, 80.0, 95.0, 75.0]","[""10de88b7-6d28-5774-a1e3-92fc8ad6843a"", ""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"", ""fc11c23b-bc92-5e76-ab30-3e7331311d80"", ""c3bd2186-8e7b-582d-a301-28889918dae5"", ""19b9c9f1-754d-5322-831d-a2b5bbc632f9""]",True,2215,220
S005-Q056,3,5,5,False,"[90.0, 85.0, 80.0, 75.0, 70.0]","[""c16509f9-dd00-5e11-9acf-ecc8f08ad424"", ""ca99e6fd-4ea1-5725-aabc-835d1eb65f29"", ""52954b6d-4823-5e0a-955d-8a3b24df0a30"", ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"", ""5095d8f5-e975-5011-976e-e587c31560f2""]",True,1990,220
S005-Q056,4,5,5,False,"[90.0, 85.0, 80.0, 75.0, 70.0]","[""c9df831e-8129-54b6-ae61-1696a98bc2eb"", ""749bba84-be69-55e2-98a1-a9617e473fb0"", ""0f0a94a4-60b1-5d92-acc2-6d32b6479cc9"", ""8f6e0be2-3e8c-518c-828b-4c8164c6b2dc"", ""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326""]",True,2317,228
