comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,候选 Add Prompt
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,19,26,-7,0.4438685476779938,0.3672124147415161,-0.07665613293647766,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,18,6,12,0.4406288266181946,0.4480893313884735,0.007460504770278931,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,14,35,-21,0.4429168999195099,0.3737182915210724,-0.0691986083984375,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,1,52,-51,0.48954805731773376,0.28207072615623474,-0.20747733116149902,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,18,19,-1,0.4069208800792694,0.367336243391037,-0.03958463668823242,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,4,4,0,0.4601253867149353,0.4307476878166199,-0.02937769889831543,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,16,8,8,0.6070505380630493,0.6093994975090027,0.002348959445953369,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,54,37,17,0.5469114780426025,0.5435519218444824,-0.003359556198120117,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,24,4,20,0.5937093496322632,0.6381444931030273,0.04443514347076416,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,5,22,-17,0.5364928841590881,0.47140955924987793,-0.0650833249092102,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q078,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,47,52,-5,0.482970654964447,0.4336138069629669,-0.0493568480014801,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q084,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,30,32,-2,0.6417790651321411,0.6188835501670837,-0.022895514965057373,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q088,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,12,14,-2,0.6042231917381287,0.5578097105026245,-0.04641348123550415,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q088,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,48,36,12,0.5702548027038574,0.5291983485221863,-0.04105645418167114,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,22,3,19,0.5237754583358765,0.5094170570373535,-0.01435840129852295,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,3,47,-44,0.5488320589065552,0.4494485557079315,-0.09938350319862366,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S003,S003-Q091,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,23,48,-25,0.5221955180168152,0.4494485557079315,-0.07274696230888367,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q007,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,3,2,1,0.35100364685058594,0.425362229347229,0.07435858249664307,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,7,3,4,0.5022115111351013,0.5893685817718506,0.08715707063674927,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q011,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,1,1,0,0.6210789084434509,0.6877879500389099,0.06670904159545898,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q013,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,8,8,0,0.593585193157196,0.6058403849601746,0.012255191802978516,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,5,7,-2,0.6157102584838867,0.606162428855896,-0.009547829627990723,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,2,5,-3,0.5244457125663757,0.5455031394958496,0.021057426929473877,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q021,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,11,10,1,0.6970088481903076,0.6978552937507629,0.0008464455604553223,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,3,8,-5,0.7119752168655396,0.6555082201957703,-0.05646699666976929,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,4,1,3,0.7066170573234558,0.7176745533943176,0.011057496070861816,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q026,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,18,8,10,0.7261838316917419,0.7522284984588623,0.02604466676712036,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q026,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,14,9,5,0.7453212141990662,0.750667929649353,0.005346715450286865,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q028,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,8,16,-8,0.7841389775276184,0.7579478025436401,-0.02619117498397827,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,5,7,-2,0.6531623601913452,0.6292109489440918,-0.023951411247253418,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q033,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,19,15,4,0.60422682762146,0.5977848172187805,-0.006442010402679443,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,3,14,-11,0.5494986772537231,0.5205609798431396,-0.028937697410583496,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,4,3,1,0.5578400492668152,0.555917501449585,-0.0019225478172302246,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q039,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,21,33,-12,0.489423006772995,0.43689942359924316,-0.05252358317375183,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,4,36,-32,0.5434472560882568,0.43684083223342896,-0.10660642385482788,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q044,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,40,34,6,0.30329322814941406,0.3064698576927185,0.0031766295433044434,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q044,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,28,36,-8,0.3380138576030731,0.3046844005584717,-0.03332945704460144,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q049,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,22,18,4,0.5372671484947205,0.5266717076301575,-0.010595440864562988,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q052,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,36,20,16,0.5712360143661499,0.6011525988578796,0.029916584491729736,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q052,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,17,37,-20,0.6142544746398926,0.5574759244918823,-0.056778550148010254,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q055,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,25,16,9,0.5234483480453491,0.5479614734649658,0.0245131254196167,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q055,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,33,2,31,0.5125783085823059,0.5978115797042847,0.08523327112197876,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q056,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,3,46,-43,0.6123521327972412,0.488851934671402,-0.12350019812583923,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,26,10,16,0.4568561911582947,0.47929108142852783,0.022434890270233154,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q065,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,12,26,-14,0.4582591652870178,0.4085386097431183,-0.049720555543899536,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q065,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,2,8,-6,0.47814619541168213,0.4403687119483948,-0.037777483463287354,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q066,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,15,46,-31,0.42474165558815,0.33239322900772095,-0.09234842658042908,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q066,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,22,35,-13,0.41263967752456665,0.35517892241477966,-0.05746075510978699,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q070,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,4,5,-1,0.5201765894889832,0.5031521320343018,-0.017024457454681396,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,2,3,-1,0.4894738793373108,0.515317976474762,0.025844097137451172,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,7,5,2,0.4091431200504303,0.41965991258621216,0.01051679253578186,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,2,2,0,0.4483288526535034,0.4569747745990753,0.0086459219455719,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,9,7,2,0.4276643693447113,0.44670048356056213,0.01903611421585083,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,1,2,-1,0.4773827791213989,0.5016895532608032,0.024306774139404297,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,4,3,1,0.42706114053726196,0.4487164616584778,0.02165532112121582,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,4,17,-13,0.5493555665016174,0.4790749251842499,-0.07028064131736755,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,11,17,-6,0.5612436532974243,0.5558048486709595,-0.005438804626464844,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,14,12,2,0.5384949445724487,0.5841841697692871,0.04568922519683838,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,5,9,-4,0.6158711314201355,0.6098253726959229,-0.0060457587242126465,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,10,18,-8,0.5733019709587097,0.557192862033844,-0.016109108924865723,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,13,19,-6,0.5440734028816223,0.5131415724754333,-0.030931830406188965,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,1,22,-21,0.6653862595558167,0.5421234965324402,-0.12326276302337646,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q033,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,2,5,-3,0.6522879004478455,0.6600275039672852,0.007739603519439697,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q035,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,5,4,1,0.6095507144927979,0.6412962675094604,0.0317455530166626,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q039,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,21,25,-4,0.46689894795417786,0.4339357614517212,-0.032963186502456665,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q039,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,9,16,-7,0.5086044073104858,0.4861584007740021,-0.022446006536483765,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q042,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,18,20,-2,0.5557105541229248,0.5433670878410339,-0.01234346628189087,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,16,38,-22,0.5743467211723328,0.5155483484268188,-0.058798372745513916,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,21,-20,0.650495707988739,0.555232048034668,-0.09526365995407104,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,1,8,-7,0.6233232617378235,0.5608605742454529,-0.062462687492370605,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,34,-33,0.6313807368278503,0.5092666149139404,-0.12211412191390991,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,26,44,-18,0.5303848385810852,0.4742707908153534,-0.05611404776573181,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,24,47,-23,0.5050852298736572,0.4402120113372803,-0.06487321853637695,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,7,1,6,0.5447832942008972,0.5777643918991089,0.03298109769821167,候选三：区分性信息优先，主动抑制重复内容
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,17,20,-3,0.5247721672058105,0.5086455345153809,-0.016126632690429688,候选三：区分性信息优先，主动抑制重复内容
