session_id,source_turn_id,user_indicator_set,assistant_indicator_set,old_summary_indicator_set,new_summary_indicator_set,old_summary_indicator_count,new_summary_indicator_count,old_summary_assistant_only_not_user,new_summary_assistant_only_not_user,old_summary_unsupported_indicator_set,new_summary_unsupported_indicator_set
S004,S004-Q057,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]","[""归母净利润"", ""扣非归母净利润""]",2,2,"[""归母净利润"", ""扣非归母净利润""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S004,S004-Q058,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q059,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,2,"[""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S004,S004-Q060,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S004,S004-Q061,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q062,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S004,S004-Q063,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润""]","[""归母净利润"", ""扣非归母净利润""]",2,2,"[""归母净利润"", ""扣非归母净利润""]","[""归母净利润"", ""扣非归母净利润""]",[],[]
S004,S004-Q064,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",2,2,"[""归母股东权益"", ""扣非归母净利润""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q065,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S004,S004-Q066,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],[]
S004,S004-Q067,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",5,2,"[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""扣非归母净利润""]",[],[]
S004,S004-Q068,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",2,5,"[""归母股东权益"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S004,S004-Q069,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",4,6,"[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S004,S004-Q070,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",6,6,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S004,S004-Q071,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,2,"[""扣非归母净利润"", ""经营活动现金流净额""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],[]
S005,S005-Q001,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",4,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",[],[]
S005,S005-Q002,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q003,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q004,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",4,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",[],[]
S005,S005-Q005,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",4,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",[],[]
S005,S005-Q006,"[""扣非归母净利润""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""营业收入""]",5,4,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q007,"[""经营活动现金流净额""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""经营活动现金流净额"", ""营业收入""]",5,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q008,"[""总资产""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",4,2,"[""归母净利润"", ""归母股东权益"", ""营业收入""]","[""归母净利润""]",[],[]
S005,S005-Q009,"[""归母股东权益""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产""]","[""归母净利润"", ""归母股东权益"", ""总资产""]",3,3,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q010,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",2,2,"[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q011,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q012,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",4,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",[],[]
S005,S005-Q013,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q014,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""经营活动现金流净额"", ""营业收入""]",6,4,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S005,S005-Q015,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q016,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q017,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",2,2,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q018,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q019,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",2,2,"[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q020,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]",4,4,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]",[],[]
S005,S005-Q021,"[""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",4,3,"[""归母净利润"", ""归母股东权益"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q022,"[""归母净利润""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""营业收入""]",2,3,"[""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q023,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q024,"[""扣非归母净利润""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""扣非归母净利润""]","[""归母净利润"", ""总资产"", ""扣非归母净利润""]",3,3,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q025,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]","[""归母净利润"", ""营业收入""]",3,2,"[""归母净利润"", ""总资产"", ""营业收入""]","[""归母净利润"", ""营业收入""]",[],[]
S005,S005-Q026,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q027,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q028,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",3,3,"[""归母净利润"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",[],[]
S005,S005-Q029,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q030,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q031,"[""经营活动现金流净额""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""经营活动现金流净额"", ""营业收入""]",5,4,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q032,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]",5,4,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S005,S005-Q033,"[""归母净利润""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产"", ""经营活动现金流净额""]","[""归母净利润"", ""总资产""]",3,2,"[""总资产"", ""经营活动现金流净额""]","[""总资产""]",[],[]
S005,S005-Q034,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]",4,4,"[""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]",[],[]
S005,S005-Q035,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",2,2,"[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q036,"[""总资产""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",5,2,"[""归母净利润"", ""归母股东权益"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润""]",[],[]
S005,S005-Q037,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",2,2,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q038,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""总资产"", ""营业收入""]",4,3,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""总资产"", ""营业收入""]",[],[]
S005,S005-Q039,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",2,2,"[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q040,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]",4,4,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]",[],[]
S005,S005-Q041,"[""总资产""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产"", ""营业收入""]",2,3,"[""归母净利润""]","[""归母净利润"", ""营业收入""]",[],[]
S005,S005-Q042,"[""归母股东权益""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",2,2,"[""营业收入""]","[""营业收入""]",[],[]
S005,S005-Q043,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",3,2,"[""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q044,"[""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产"", ""营业收入""]",4,3,"[""归母净利润"", ""归母股东权益"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q045,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q046,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q047,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",2,2,"[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q048,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",4,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q049,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",2,2,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q050,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q051,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",2,2,"[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q052,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",6,2,"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q053,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",2,2,"[""归母净利润"", ""总资产""]","[""归母净利润"", ""总资产""]",[],[]
S005,S005-Q054,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",2,2,"[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
S005,S005-Q055,[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",2,2,"[""归母股东权益"", ""营业收入""]","[""归母股东权益"", ""营业收入""]",[],[]
