config,session_id,query_id,gold_requirement_count,shortterm_hit_count,midterm_hit_count,longterm_hit_count,shortterm_completion,midterm_completion,longterm_completion,short_mid_completion,short_long_completion,mid_long_completion,all_memory_completion
A0,S004,S004-Q070,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S004,S004-Q071,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S004,S004-Q072,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S004,S004-Q073,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S004,S004-Q074,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A0,S005,S005-Q002,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q003,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q004,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q005,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q006,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S005,S005-Q007,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q008,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S005,S005-Q009,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q010,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S005,S005-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S005,S005-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q014,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q015,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q016,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q018,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A0,S005,S005-Q019,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q020,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q021,2,1,0,1,0.5,0.0,0.5,0.5,1.0,0.5,1.0
A0,S005,S005-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S005,S005-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q024,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q025,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q026,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S005,S005-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q028,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q029,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q030,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A0,S005,S005-Q031,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q032,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q033,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q034,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q035,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q036,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S005,S005-Q037,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q038,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S005,S005-Q039,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q040,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q041,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q042,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q043,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q044,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q045,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S005,S005-Q047,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q048,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q049,2,1,1,0,0.5,0.5,0.0,1.0,0.5,0.5,1.0
A0,S005,S005-Q050,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S005,S005-Q051,2,1,1,0,0.5,0.5,0.0,1.0,0.5,0.5,1.0
A0,S005,S005-Q052,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S005,S005-Q053,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q054,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S005,S005-Q055,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S005,S005-Q056,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S005,S005-Q057,2,1,0,1,0.5,0.0,0.5,0.5,1.0,0.5,1.0
A0,S005,S005-Q058,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q002,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q003,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q004,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q005,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q006,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S006,S006-Q007,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q008,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S006,S006-Q009,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q010,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S006,S006-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S006,S006-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q014,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S006,S006-Q015,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q016,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A0,S006,S006-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q018,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q019,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q020,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S006,S006-Q021,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S006,S006-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q024,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q025,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q026,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q028,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S006,S006-Q029,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q030,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q031,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q032,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q033,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q034,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q035,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q036,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q037,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q038,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S006,S006-Q039,2,1,1,1,0.5,0.5,0.5,1.0,1.0,0.5,1.0
A0,S006,S006-Q040,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q041,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q042,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S006,S006-Q043,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q044,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q045,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q047,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q048,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q049,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q050,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q051,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A0,S006,S006-Q052,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q053,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q054,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q055,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q056,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q057,2,1,1,0,0.5,0.5,0.0,1.0,0.5,0.5,1.0
A0,S006,S006-Q058,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q059,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q060,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q061,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q062,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q063,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q064,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q065,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q066,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q067,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q068,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q069,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q070,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q071,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q072,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q073,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q074,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S006,S006-Q075,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q076,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q077,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q078,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S006,S006-Q079,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S006,S006-Q080,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q002,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q003,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q004,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q005,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q006,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q007,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q008,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q009,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q010,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q014,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q015,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q016,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q018,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q019,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q020,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q021,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q024,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q025,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q026,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q028,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q029,2,1,1,0,0.5,0.5,0.0,1.0,0.5,0.5,1.0
A0,S007,S007-Q030,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q031,2,1,0,1,0.5,0.0,0.5,0.5,1.0,0.5,1.0
A0,S007,S007-Q032,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q033,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q034,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q035,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q036,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q037,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q038,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q039,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q040,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A0,S007,S007-Q041,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q042,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q043,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q044,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q045,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q047,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q048,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q049,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q050,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q051,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q052,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q053,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q054,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q055,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q056,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q057,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q058,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q059,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q060,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q061,2,1,0,1,0.5,0.0,0.5,0.5,1.0,0.5,1.0
A0,S007,S007-Q062,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q063,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q064,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q065,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q066,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q067,2,1,1,1,0.5,0.5,0.5,1.0,1.0,0.5,1.0
A0,S007,S007-Q068,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q069,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q070,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q071,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q072,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q073,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q074,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q075,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q076,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S007,S007-Q077,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q078,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q079,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q080,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q081,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q082,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q083,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q084,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q085,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q086,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q087,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q088,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q089,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q090,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q091,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q092,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S007,S007-Q093,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q094,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S007,S007-Q095,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S007,S007-Q096,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S008,S008-Q002,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q003,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q004,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q005,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q006,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S008,S008-Q007,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q008,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S008,S008-Q009,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q010,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S008,S008-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S008,S008-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q014,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S008,S008-Q015,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q016,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S008,S008-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q018,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S008,S008-Q019,2,1,1,0,0.5,0.5,0.0,1.0,0.5,0.5,1.0
A0,S008,S008-Q020,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S008,S008-Q021,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S008,S008-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q024,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S008,S008-Q025,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q026,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S008,S008-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q028,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S008,S008-Q029,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q030,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S008,S008-Q031,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A0,S008,S008-Q032,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S008,S008-Q033,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q034,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S008,S008-Q035,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q036,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S008,S008-Q037,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q038,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S008,S008-Q039,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q040,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A0,S008,S008-Q041,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q042,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S008,S008-Q043,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q044,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A0,S008,S008-Q045,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,S008,S008-Q047,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A0,S008,S008-Q048,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
