session_id,source_turn_id,user_indicator_set,assistant_indicator_set,Old_summary_indicator_set,Old_summary_indicator_count,A1_summary_indicator_set,A1_summary_indicator_count,A2_summary_indicator_set,A2_summary_indicator_count,A3_summary_indicator_set,A3_summary_indicator_count
S004,S004-Q068,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4
S004,S004-Q069,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",4,"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",4,"[""归母净利润"", ""扣非归母净利润""]",2
S004,S004-Q070,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2,"[""扣非归母净利润"", ""归母股东权益""]",2
S004,S004-Q071,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2,"[""扣非归母净利润"", ""经营活动现金流净额""]",2
S005,S005-Q001,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""总资产""]",3
S005,S005-Q002,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q003,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q004,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3
S005,S005-Q005,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3
S005,S005-Q006,"[""扣非归母净利润""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""总资产"", ""归母股东权益""]",5,"[""营业收入"", ""扣非归母净利润"", ""归母股东权益""]",3,"[""营业收入"", ""扣非归母净利润"", ""归母股东权益""]",3,"[""营业收入"", ""扣非归母净利润"", ""归母股东权益""]",3
S005,S005-Q007,"[""经营活动现金流净额""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",5,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4
S005,S005-Q008,"[""总资产""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q009,"[""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""总资产"", ""归母股东权益""]",3,"[""归母净利润"", ""归母股东权益""]",2,"[""归母净利润"", ""归母股东权益""]",2,"[""归母净利润"", ""归母股东权益""]",2
S005,S005-Q010,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q011,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q012,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q013,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""归母净利润"", ""总资产""]",2,"[""归母净利润"", ""总资产""]",2,"[""归母净利润"", ""总资产""]",2
S005,S005-Q014,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""营业收入"", ""扣非归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3
S005,S005-Q015,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q016,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""归母净利润"", ""总资产""]",2,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q017,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""总资产""]",2,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q018,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q019,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3
S005,S005-Q020,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q021,"[""营业收入""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3
S005,S005-Q022,"[""归母净利润""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润""]",2,"[""营业收入"", ""归母净利润""]",2,"[""营业收入"", ""归母净利润"", ""归母股东权益""]",3,"[""营业收入"", ""归母净利润""]",2
S005,S005-Q023,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",5
S005,S005-Q024,"[""扣非归母净利润""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""扣非归母净利润"", ""总资产""]",3,"[""归母净利润"", ""扣非归母净利润"", ""总资产""]",3,"[""归母净利润"", ""扣非归母净利润"", ""总资产""]",3,"[""归母净利润"", ""扣非归母净利润"", ""总资产""]",3
S005,S005-Q025,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润""]",2,"[""营业收入"", ""归母净利润""]",2,"[""营业收入"", ""归母净利润""]",2
S005,S005-Q026,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q027,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q028,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q029,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""总资产""]",4,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q030,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q031,"[""经营活动现金流净额""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",5,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3
S005,S005-Q032,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",5,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""总资产""]",4,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""经营活动现金流净额"", ""总资产""]",3
S005,S005-Q033,"[""归母净利润""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""经营活动现金流净额"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""经营活动现金流净额"", ""总资产""]",3,"[""归母净利润"", ""经营活动现金流净额""]",2
S005,S005-Q034,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""归母股东权益""]",4,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3
S005,S005-Q035,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q036,"[""总资产""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",5,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q037,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""总资产""]",2,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""经营活动现金流净额"", ""总资产""]",4,"[""归母净利润"", ""经营活动现金流净额"", ""总资产""]",3
S005,S005-Q038,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q039,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q040,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""归母净利润"", ""总资产""]",2,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""经营活动现金流净额"", ""总资产""]",3
S005,S005-Q041,"[""总资产""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""总资产""]",2,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q042,"[""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q043,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""总资产"", ""归母股东权益""]",3,"[""营业收入"", ""总资产"", ""归母股东权益""]",3,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q044,"[""营业收入""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""总资产""]",2
S005,S005-Q045,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""归母净利润"", ""总资产""]",2,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q046,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q047,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""总资产"", ""归母股东权益""]",3,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q048,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q049,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""总资产""]",2,"[""归母净利润"", ""总资产""]",2,"[""归母净利润"", ""总资产""]",2,"[""归母净利润"", ""总资产""]",2
S005,S005-Q050,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益""]",4,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3
S005,S005-Q051,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q052,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]",6,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""营业收入"", ""归母净利润"", ""总资产""]",3,"[""归母净利润"", ""总资产""]",2
S005,S005-Q053,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""归母净利润"", ""总资产""]",2,"[""归母净利润"", ""总资产""]",2,"[""归母净利润"", ""总资产""]",2,"[""归母净利润"", ""总资产""]",2
S005,S005-Q054,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2
S005,S005-Q055,[],"[""营业收入"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产"", ""归母股东权益""]","[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""归母股东权益""]",2,"[""营业收入"", ""经营活动现金流净额"", ""归母股东权益""]",3
